Timestamp,PendingId,MarketCondition,Confidence,Band,Action,LotEngine,LotAdjusted,Entry,TP,SL,ATR,H4Level,LatencyMs,OwnerRule,Reason,Activation
2026-07-30T09:11:07.427Z,1,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2650,2662.5,2647,4.2,1,0.0244,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.427Z,2,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2651.7,2663,2647.5,4.2,2,0.0256,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.427Z,3,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2653.4,2663.5,2648,4.2,3,0.0187,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.427Z,4,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2651.5,2664,2648.5,4.2,4,0.0182,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.427Z,5,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2653.2,2664.5,2649,4.2,5,0.0186,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.427Z,6,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2654.9,2665,2649.5,4.2,6,0.0176,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.427Z,7,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2653,2665.5,2650,4.2,1,0.0187,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,8,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2654.7,2666,2650.5,4.2,2,0.0182,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,9,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2656.4,2666.5,2651,4.2,3,0.0187,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,10,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2654.5,2667,2651.5,4.2,4,0.0195,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,11,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2656.2,2667.5,2652,4.2,5,0.0198,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,12,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2657.9,2668,2652.5,4.2,6,0.0187,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,13,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2656,2668.5,2653,4.2,1,0.0189,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,14,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2657.7,2669,2653.5,4.2,2,0.0180,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,15,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2659.4,2669.5,2654,4.2,3,0.0173,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,16,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2657.5,2670,2654.5,4.2,4,0.0187,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,17,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2659.2,2670.5,2655,4.2,5,0.0180,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,18,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2660.9,2671,2655.5,4.2,6,0.0179,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,19,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2659,2671.5,2656,4.2,1,0.0185,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,20,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2660.7,2672,2656.5,4.2,2,0.0189,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,21,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2662.4,2672.5,2657,4.2,3,0.0183,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.428Z,22,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2660.5,2673,2657.5,4.2,4,0.0182,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,23,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2662.2,2673.5,2658,4.2,5,0.0180,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,24,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2663.9,2674,2658.5,4.2,6,0.0174,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,25,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2662,2674.5,2659,4.2,1,0.0180,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,26,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2663.7,2675,2659.5,4.2,2,0.0182,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,27,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2665.4,2675.5,2660,4.2,3,0.0165,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,28,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2663.5,2676,2660.5,4.2,4,0.0170,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,29,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2665.2,2676.5,2661,4.2,5,0.0319,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,30,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2666.9,2677,2661.5,4.2,6,0.0235,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,31,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2665,2677.5,2662,4.2,1,0.0354,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,32,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2666.7,2678,2662.5,4.2,2,0.0336,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,33,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2668.4,2678.5,2663,4.2,3,0.0186,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,34,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2666.5,2679,2663.5,4.2,4,0.0251,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,35,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2668.2,2679.5,2664,4.2,5,0.0181,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,36,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2669.9,2680,2664.5,4.2,6,0.0182,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.429Z,37,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2668,2680.5,2665,4.2,1,0.0170,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,38,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2669.7,2681,2665.5,4.2,2,0.0169,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,39,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2671.4,2681.5,2666,4.2,3,0.0164,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,40,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2669.5,2682,2666.5,4.2,4,0.0174,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,41,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2671.2,2682.5,2667,4.2,5,0.0175,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,42,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2672.9,2683,2667.5,4.2,6,0.0172,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,43,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2671,2683.5,2668,4.2,1,0.0169,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,44,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2672.7,2684,2668.5,4.2,2,0.0160,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,45,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2674.4,2684.5,2669,4.2,3,0.0170,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,46,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2672.5,2685,2669.5,4.2,4,0.0174,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,47,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2674.2,2685.5,2670,4.2,5,0.0173,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,48,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2675.9,2686,2670.5,4.2,6,0.0170,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,49,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2674,2686.5,2671,4.2,1,0.0174,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,50,"Low Volatility",66.04,CAUTION,REDUCE_LOT,0.5,0.25,2675.7,2687,2671.5,4.2,2,0.0175,"MaxLotReduction=50%","ExecConf=66 Band=CAUTION Spread=88 Vol=20 Trend=55 News=80 Broker=92 | MaxLotReduction=50%",PENDING_ONLY
2026-07-30T09:11:07.430Z,1,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2650,2662.5,2647,14,1,0.0132,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.430Z,2,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2651.7,2663,2647.5,14,2,0.0136,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.430Z,3,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2653.4,2663.5,2648,14,3,0.0118,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.430Z,4,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2651.5,2664,2648.5,14,4,0.0137,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.430Z,5,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2653.2,2664.5,2649,14,5,0.0125,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.430Z,6,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2654.9,2665,2649.5,14,6,0.0128,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,7,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2653,2665.5,2650,14,1,0.0127,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,8,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2654.7,2666,2650.5,14,2,0.0128,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,9,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2656.4,2666.5,2651,14,3,0.0133,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,10,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2654.5,2667,2651.5,14,4,0.0122,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,11,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2656.2,2667.5,2652,14,5,0.0122,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,12,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2657.9,2668,2652.5,14,6,0.0128,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,13,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2656,2668.5,2653,14,1,0.0136,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,14,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2657.7,2669,2653.5,14,2,0.0129,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,15,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2659.4,2669.5,2654,14,3,0.0129,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,16,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2657.5,2670,2654.5,14,4,0.0119,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,17,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2659.2,2670.5,2655,14,5,0.0125,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,18,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2660.9,2671,2655.5,14,6,0.0118,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,19,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2659,2671.5,2656,14,1,0.0126,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,20,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2660.7,2672,2656.5,14,2,0.0120,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,21,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2662.4,2672.5,2657,14,3,0.0131,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,22,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2660.5,2673,2657.5,14,4,0.0129,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,23,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2662.2,2673.5,2658,14,5,0.0126,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,24,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2663.9,2674,2658.5,14,6,0.0126,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,25,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2662,2674.5,2659,14,1,0.0121,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,26,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2663.7,2675,2659.5,14,2,0.0129,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,27,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2665.4,2675.5,2660,14,3,0.0122,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,28,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2663.5,2676,2660.5,14,4,0.0124,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.431Z,29,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2665.2,2676.5,2661,14,5,0.0132,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,30,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2666.9,2677,2661.5,14,6,0.0132,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,31,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2665,2677.5,2662,14,1,0.0131,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,32,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2666.7,2678,2662.5,14,2,0.0150,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,33,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2668.4,2678.5,2663,14,3,0.0130,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,34,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2666.5,2679,2663.5,14,4,0.0133,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,35,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2668.2,2679.5,2664,14,5,0.0134,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,36,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2669.9,2680,2664.5,14,6,0.0133,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,37,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2668,2680.5,2665,14,1,0.0125,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,38,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2669.7,2681,2665.5,14,2,0.0124,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,39,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2671.4,2681.5,2666,14,3,0.0127,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,40,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2669.5,2682,2666.5,14,4,0.0128,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
2026-07-30T09:11:07.432Z,41,"London Open",81.11,STRONG,NORMAL,0.5,0.5,2671.2,2682.5,2667,14,5,0.0129,"TradeExactAsEngine","ExecConf=81 Band=STRONG Spread=70 Vol=65 Trend=78 News=70 Broker=88 | TradeExactAsEngine",PENDING_ONLY
